# hostname=localhost.localdomain cpu_model="AMD Ryzen 9 9950X3D 16-Core Processor" ram_gb=46.2 date=2026-06-18T02:50:02Z
backend,metric,n_chunks,chunk_size_kb,value,unit,supported,source,trial,hostname,cpu_model
mac,verify_chunk_latency,54608,64,23925,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1283726239,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,24356,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23444,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1281106439,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,23735,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1281781322,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,23805,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23424,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1283043853,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,24226,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1283365138,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,23705,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23444,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1284696157,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,23915,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1281641338,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,24466,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23445,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1281505111,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,23725,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1283583460,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,24206,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23414,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1281836796,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,24275,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1281591895,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,23584,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23404,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1282509465,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,24015,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1282111083,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,24176,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23504,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1281308870,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,23725,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1288081080,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,24396,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23424,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1287001575,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,24035,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1283891982,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,24316,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23464,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1282688883,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,23935,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1282324396,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,24186,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23454,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1283702174,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,23945,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1288219221,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,24376,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23454,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,54608,64,1285141558,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,54608,64,23985,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,54608,64,1287228713,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,54608,64,24176,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,54608,64,23435,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,metadata_bytes,54608,64,1747456,bytes,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,public_verification,54608,64,0,bool,false,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6997969218,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78748,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4178016953,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131077,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127020,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,7004534728,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,79520,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4195447320,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131267,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127400,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6995128912,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,79049,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4175148095,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,137790,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127300,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,7004775292,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78549,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4198290120,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131648,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127240,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,7007771380,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78508,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4198710261,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,132129,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,159551,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6988954089,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78338,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4190019616,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,134343,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127400,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,7006745547,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,80602,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4178208926,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131798,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127280,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6984742358,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78368,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4176475306,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131347,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,128913,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6989742456,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78017,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4178383214,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,133291,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127331,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6990429922,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78438,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4180119749,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131919,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127390,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6996865737,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,79069,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4196676628,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131668,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127561,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6997835175,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78127,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4185774882,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131378,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127560,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6991113181,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78518,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4182989189,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131408,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127620,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6995324752,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78789,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4180902644,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131538,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127740,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6986405574,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78849,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4183798615,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131568,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,130016,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6987353280,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78558,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4180752080,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,132791,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127771,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6993720787,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78789,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4180398604,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131669,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,129074,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,7003964392,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,79831,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4192097434,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131128,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127591,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,7004910446,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78468,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,54608,64,4187237580,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,54608,64,131788,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,54608,64,127791,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,54608,64,6986298882,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,54608,64,78849,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
